path,backend,cfo_initial_hz,cfo_final_hz,sample_rate_ratio_initial,sample_rate_ratio_used,sample_rate_error_ppm,chunk_count,chunk_time_avg_us,chunk_time_max_us
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf11_bw250000_cr4_crc1_impl0_ldro0_pay18_snr-15.1dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,242,7940.328239669,102912.905
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf11_bw500000_cr1_crc1_impl0_ldro0_pay11_snr-15.4dB.cf32,cpp_stream,-242.003705636,-121.001852818,1.0,1.0,0.0,142,98020.639577465,11831319.013
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf11_bw500000_cr1_crc1_impl0_ldro0_pay19_snr-16.2dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,182,11108.478428571,107136.04
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf11_bw500000_cr1_crc1_impl0_ldro0_pay20_snr-6.2dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,222,8754.718621622,113473.836
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf11_bw500000_cr1_crc1_impl0_ldro0_pay8_snr+8.0dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,61,9004.435442623,54876.477
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf11_bw500000_cr2_crc1_impl0_ldro0_pay20_snr-17.1dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,226,8992.55549115,112063.454
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf11_bw500000_cr3_crc1_impl0_ldro0_pay10_snr-2.2dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,166,12022.189740964,105635.91
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf11_bw500000_cr3_crc1_impl0_ldro0_pay13_snr-5.9dB.cf32,cpp_stream,-244.142872327,-91.553577123,1.0,1.0,0.0,194,124333.90414433,22216199.927
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf11_bw500000_cr3_crc1_impl0_ldro0_pay23_snr+7.8dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,278,6995.377276978,106534.831
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw125000_cr1_crc1_impl0_ldro0_pay15_snr+7.3dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,82,6502.652768293,53232.872
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw125000_cr1_crc1_impl0_ldro0_pay9_snr-17.0dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,243,29288.693942387,216076.024
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw125000_cr2_crc1_impl0_ldro0_pay13_snr-3.4dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,90,6120.917533333,53035.041
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw125000_cr2_crc1_impl0_ldro0_pay23_snr-11.8dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,451,16082.915093126,217755.123
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw125000_cr3_crc1_impl0_ldro0_pay17_snr-10.9dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,387,135061.770397933,45802028.212
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw125000_cr3_crc1_impl0_ldro0_pay17_snr-14.8dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,98,5713.214204082,57931.42
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw125000_cr4_crc1_impl0_ldro0_pay10_snr+9.1dB.cf32,cpp_stream,-30.521719676,-20.521719676,1.0,1.0,0.0,178,239276.215050562,40354870.707
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw125000_cr4_crc1_impl0_ldro0_pay16_snr+4.1dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,242,8819.313838843,131372.961
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw125000_cr4_crc1_impl0_ldro0_pay16_snr+4.5dB.cf32,cpp_stream,-30.520802952,-60.520802952,1.0,0.9999,-100.0,242,232940.79503719,54189464.251
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw250000_cr4_crc1_impl0_ldro0_pay12_snr-16.3dB.cf32,cpp_stream,-61.04237005,-1.04237005,1.0,1.0,0.0,105,501794.583590476,52082325.318
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw500000_cr2_crc1_impl0_ldro0_pay11_snr-14dB.cf32,cpp_stream,-121.832792995,0.0,1.0,1.0,0.0,89,456874.558078652,39944014.178
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw500000_cr2_crc1_impl0_ldro0_pay18_snr-5.7dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,202,10559.569237624,111274.905
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf12_bw500000_cr4_crc1_impl0_ldro0_pay11_snr+3.4dB.cf32,cpp_stream,-122.103699278,-76.314812049,1.0,1.0,0.0,355,140135.712994366,42269019.423
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr1_crc1_impl0_ldro0_pay12_snr-1.6dB.cf32,cpp_stream,-976.783334612,73.216665388,1.0,0.99995,-50.0,4,3622.0775,10248.969
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr1_crc1_impl0_ldro0_pay13_snr-0.4dB.cf32,cpp_stream,-974.931772691,-274.931772691,1.0,0.99995,-50.0,7,3281.215,8938.971
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr1_crc1_impl0_ldro0_pay15_snr-17.5dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,4,2962.3335,3722.938
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr1_crc1_impl0_ldro0_pay18.cf32,cpp_stream,-976.5625,-326.5625,1.0,0.99995,-50.0,7,3277.959285714,9143.256
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr1_crc1_impl0_ldro1_pay18.cf32,cpp_stream,-976.5625,-676.5625,1.0,1.0,0.0,8,1959.071875,5680.971
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr1_crc1_impl0_ldro2_pay18.cf32,cpp_stream,-976.5625,-326.5625,1.0,0.99995,-50.0,7,3053.300571429,7771.222
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr2_crc1_impl0_ldro0_pay10_snr-11.5dB.cf32,cpp_stream,-975.66513758,-325.66513758,1.0,1.0,0.0,15,139091.426,2049694.704
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr2_crc1_impl0_ldro0_pay18.cf32,cpp_stream,-976.5625,-476.5625,1.0,1.0,0.0,8,2220.437875,8061.647
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr2_crc1_impl0_ldro0_pay18_snr+3.1dB.cf32,cpp_stream,-978.654298076,-328.654298076,1.0,0.99995,-50.0,10,3196.3254,14328.837
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr2_crc1_impl0_ldro1_pay18.cf32,cpp_stream,-976.5625,-476.5625,1.0,1.0,0.0,9,2207.475222222,8043.443
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr2_crc1_impl0_ldro2_pay18.cf32,cpp_stream,-976.5625,-476.5625,1.0,1.0,0.0,8,2259.285125,8112.511
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr3_crc1_impl0_ldro0_pay9_snr-14.8dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,3,201226.311333333,596730.039
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw125000_cr4_crc1_impl0_ldro0_pay17_snr-4.9dB.cf32,cpp_stream,-983.695274591,-333.695274591,1.0,0.99995,-50.0,11,2805.970181818,15368.76
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw250000_cr1_crc1_impl0_ldro0_pay10_snr-10.8dB.cf32,cpp_stream,-1980.730436624,-80.730436624,0.99983724,0.99995,-50.0,12,104173.032916667,1207913.876
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw250000_cr1_crc1_impl0_ldro0_pay12_snr+8.7dB.cf32,cpp_stream,-1955.532309001,-655.532309001,1.0,0.99995,-50.0,13,3742.374692308,20874.588
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw250000_cr2_crc1_impl0_ldro0_pay13_snr-8.6dB.cf32,cpp_stream,-1970.114774109,-20.114774109,1.0,1.0,0.0,4,6339.465,21317.343
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw250000_cr2_crc1_impl0_ldro0_pay20_snr+8.1dB.cf32,cpp_stream,-1952.429046085,-452.429046085,1.0,1.0,0.0,11,3047.450818182,22187.665
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw250000_cr4_crc1_impl0_ldro0_pay14_snr+9.3dB.cf32,cpp_stream,-1954.05415707,-1254.05415707,1.0,1.0,0.0,11,950177.452090909,10430507.191
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw500000_cr1_crc1_impl0_ldro0_pay19_snr-15.4dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,16,230377.33875,3668238.495
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw500000_cr1_crc1_impl0_ldro0_pay21_snr-10.6dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,18,10533.973166667,169740.008
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf7_bw500000_cr3_crc1_impl0_ldro0_pay20_snr+7.8dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,21,2882.620142857,40281.557
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr1_crc1_impl0_ldro0_pay18.cf32,cpp_stream,-488.28125,-468.45703125,1.0,0.9999,-100.0,12,140621.008916667,1664312.891
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr1_crc1_impl0_ldro0_pay23_snr+6.9dB.cf32,cpp_stream,-488.959729781,161.040270219,1.0,1.0,0.0,18,2269.699944444,19189.241
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr1_crc1_impl0_ldro0_pay23_snr-14.0dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,11,82364.110818182,857842.426
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr1_crc1_impl0_ldro1_pay18.cf32,cpp_stream,-488.28125,-288.28125,1.0,1.0,0.0,14,1803.646,7833.744
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr1_crc1_impl0_ldro2_pay18.cf32,cpp_stream,-488.28125,-468.45703125,1.0,0.9999,-100.0,12,141185.953,1670574.937
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr2_crc1_impl0_ldro0_pay18.cf32,cpp_stream,-488.28125,-468.45703125,1.0,0.9999,-100.0,13,151266.307230769,1943687.572
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr2_crc1_impl0_ldro1_pay18.cf32,cpp_stream,-488.28125,-288.28125,1.0,1.0,0.0,16,1656.079625,9060.67
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr2_crc1_impl0_ldro2_pay18.cf32,cpp_stream,-488.28125,-468.45703125,1.0,0.9999,-100.0,13,153360.444076923,1970181.837
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr4_crc1_impl0_ldro0_pay12_snr+3.5dB.cf32,cpp_stream,-488.448015902,-476.896031804,1.0,0.9999,-100.0,31,80575.581483871,2437806.581
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw125000_cr4_crc1_impl0_ldro0_pay15_snr+6.0dB.cf32,cpp_stream,-488.537492321,-288.537492321,1.0,1.0,0.0,39,140621.331307692,5419294.753
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw250000_cr2_crc1_impl0_ldro0_pay8_snr-18.4dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,23,51991.331347826,1146566.246
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw250000_cr3_crc1_impl0_ldro0_pay17_snr-13.5dB.cf32,cpp_stream,-986.052973199,-286.052973199,1.0,1.0,0.0,35,136292.837771429,4682034.833
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw250000_cr3_crc1_impl0_ldro0_pay19_snr+2.0dB.cf32,cpp_stream,-975.716510946,-175.716510946,1.0,1.0,0.0,20,2272.6615,23772.512
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw250000_cr4_crc1_impl0_ldro0_pay21_snr+4.1dB.cf32,cpp_stream,-973.869652365,26.130347635,1.0,1.0,0.0,12,579759.119166667,6927791.502
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw250000_cr4_crc1_impl0_ldro0_pay23_snr-12.3dB.cf32,cpp_stream,-986.885101653,-536.885101653,1.0,1.0,0.0,47,187829.338042553,8751285.69
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw500000_cr1_crc1_impl0_ldro0_pay12_snr-5.6dB.cf32,cpp_stream,-1953.311809236,-1953.311809236,1.0,0.9999,-100.0,7,1275422.831857143,8915026.974
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw500000_cr1_crc1_impl0_ldro0_pay8_snr+5.7dB.cf32,cpp_stream,-1953.65493018,-103.65493018,1.0,1.00005,50.0,21,51667.164,1005569.105
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw500000_cr2_crc1_impl0_ldro0_pay16_snr-13.1dB.cf32,cpp_stream,-1973.56208433,-1973.56208433,1.0,0.9999,-100.0,15,571130.027333333,8532909.009
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw500000_cr3_crc1_impl0_ldro0_pay18_snr-7.9dB.cf32,cpp_stream,-1956.182666908,-1656.182666908,1.0,1.0,0.0,10,2156201.9534,21545036.309
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf8_bw500000_cr3_crc1_impl0_ldro0_pay21_snr-12.5dB.cf32,cpp_stream,-1956.578483843,-806.578483843,1.0,1.0,0.0,39,284318.220179487,10971899.161
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw125000_cr3_crc1_impl0_ldro0_pay16_snr-11.1dB.cf32,cpp_stream,-243.737388118,-228.50380136,1.0,0.99995,-50.0,63,3330.231888889,41107.776
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw125000_cr4_crc1_impl0_ldro0_pay10_snr+0.1dB.cf32,cpp_stream,-243.743164499,60.935791125,1.0,1.0,0.0,27,2815.415296296,26782.215
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw125000_cr4_crc1_impl0_ldro0_pay10_snr-13.0dB.cf32,cpp_stream,-241.984748279,185.269572901,1.0,1.00005,50.0,14,76001.072785714,1044277.681
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw250000_cr1_crc1_impl0_ldro0_pay13_snr-2.4dB.cf32,cpp_stream,-486.049422296,-501.605022379,1.0,0.99995,-50.0,13,5170.885,37783.485
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw250000_cr1_crc1_impl0_ldro0_pay15_snr-4.4dB.cf32,cpp_stream,-489.743518983,467.147338601,1.0,1.00005,50.0,26,41660.733692308,1019908.803
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw250000_cr2_crc1_impl0_ldro0_pay17_snr-2.7dB.cf32,cpp_stream,-487.155830301,-466.628224239,1.0,0.99995,-50.0,57,3826.700263158,31468.436
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw250000_cr3_crc1_impl0_ldro0_pay10_snr-1.1dB.cf32,cpp_stream,-489.213293073,-89.213293073,1.0,1.0,0.0,25,3185.04216,25019.916
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw250000_cr4_crc1_impl0_ldro0_pay10_snr+1.5dB.cf32,cpp_stream,-488.485281959,-288.485281959,1.0,1.0,0.0,27,236976.418222222,6330804.352
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw250000_cr4_crc1_impl0_ldro0_pay13_snr-5.8dB.cf32,cpp_stream,-487.724283697,-506.586425545,1.0,0.99995,-50.0,31,3013.055967742,28340.866
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw250000_cr4_crc1_impl0_ldro0_pay21_snr-18.1dB.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,11,95474.722636364,1000155.668
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw500000_cr1_crc1_impl0_ldro0_pay19_snr-10.5dB.cf32,cpp_stream,-982.294824265,-1032.294824265,1.0,0.99995,-50.0,14,2993.897285714,19501.122
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw500000_cr2_crc1_impl0_ldro0_pay11_snr-9.1dB.cf32,cpp_stream,-979.795629158,-879.795629158,1.0,0.99995,-50.0,13,2086.850923077,8531.413
/home/aquay/lora-lite-phy/golden_vectors/new_batch/tx_sf9_bw500000_cr4_crc1_impl0_ldro0_pay20_snr-15.4dB.cf32,cpp_stream,-977.259290033,-227.259290033,1.0,1.0,0.0,69,3544.448666667,70909.351
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf10_bw125000_cr1_crc0_impl1_ldro0_pay9.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,18,127746.803111111,2151889.92
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf10_bw125000_cr4_crc0_impl1_ldro1_pay16.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,37,273735.424243243,9964928.535
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf11_bw125000_cr2_crc0_impl1_ldro0_pay12.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,49,197100.541306122,9124316.13
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf11_bw125000_cr2_crc0_impl1_ldro1_pay19.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,73,287906.429643836,20470298.96
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf12_bw125000_cr1_crc0_impl1_ldro0_pay8.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,70,130020.903414286,7329942.203
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf12_bw125000_cr1_crc1_impl0_ldro1_pay20.cf32,cpp_stream,-30.517578125,-20.517578125,1.0,1.0,0.0,202,8655.706415842,98609.564
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf12_bw125000_cr2_crc0_impl0_ldro0_pay9.cf32,cpp_stream,-30.517578125,-30.517578125,1.0,1.0,0.0,130,12881.590315385,94883.565
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf12_bw125000_cr4_crc0_impl0_ldro1_pay12.cf32,cpp_stream,-30.517578125,-20.517578125,1.0,1.0,0.0,178,10155.214202247,95966.772
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf12_bw125000_cr4_crc1_impl1_ldro2_pay17.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,146,264935.041719178,36987402.545
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf7_bw125000_cr2_crc0_impl1_ldro0_pay20.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,6,622557.398166667,3727478.313
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf7_bw125000_cr3_crc0_impl0_ldro0_pay6.cf32,cpp_stream,-976.5625,-576.5625,1.0,1.0,0.0,6,2434.523,6186.854
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf7_bw125000_cr3_crc1_impl0_ldro1_pay8.cf32,cpp_stream,-976.5625,-626.5625,1.0,1.0,0.0,7,2177.416142857,5707.519
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf7_bw125000_cr4_crc1_impl0_ldro0_pay15.cf32,cpp_stream,-976.5625,-776.5625,1.0,1.0,0.0,12,520713.110333333,6234443.821
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf8_bw125000_cr1_crc0_impl1_ldro0_pay6.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,5,136175.381,667582.401
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf8_bw125000_cr2_crc0_impl0_ldro1_pay16.cf32,cpp_stream,-488.28125,-338.28125,1.0,1.0,0.0,19,1355.716,7847.914
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf8_bw125000_cr2_crc0_impl1_ldro0_pay14.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,8,258283.035125,2051445.258
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf8_bw125000_cr2_crc1_impl1_ldro0_pay15.cf32,cpp_stream,-488.28125,-488.28125,1.0,1.0,0.0,10,252016.245,2503348.182
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf9_bw125000_cr1_crc0_impl0_ldro0_pay7.cf32,cpp_stream,-244.140625,-122.0703125,1.0,1.0,0.0,18,3315.032166667,14540.2
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf9_bw125000_cr4_crc0_impl1_ldro0_pay18.cf32,cpp_stream,-244.140625,-244.140625,1.0,1.0,0.0,23,2180.477478261,14512.938
/home/aquay/lora-lite-phy/golden_vectors/random_set/tx_sf9_bw125000_cr4_crc1_impl0_ldro0_pay7.cf32,cpp_stream,-244.140625,-213.623046875,1.0,0.99995,-50.0,23,3341.76973913,20643.536
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_001.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,10,1047674.5654,10461345.657
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_002.cf32,cpp_stream,-976.5625,-476.5625,1.0,1.0,0.0,6,1643.930166667,4997.476
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_003.cf32,cpp_stream,-1953.125,-1453.125,1.0,1.0,0.0,6,2780.473166667,8065.392
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_004.cf32,cpp_stream,-976.5625,-626.5625,1.0,1.0,0.0,35,2359.4684,18693.211
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_005.cf32,cpp_stream,-1953.125,-1203.125,1.0,1.0,0.0,28,3419.809071429,39008.679
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_006.cf32,cpp_stream,-244.140625,-228.881835938,1.0,0.99995,-50.0,61,3203.862967213,29561.865
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_007.cf32,cpp_stream,-1953.125,-1953.125,1.0,1.0,0.0,2,1941416.5615,3880434.95
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_008.cf32,cpp_stream,-488.28125,-288.28125,1.0,1.0,0.0,42,3996.365071429,28934.536
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_009.cf32,cpp_stream,-3906.25,-3906.25,1.0,1.0,0.0,3,4680582.832,14038963.48
/home/aquay/lora-lite-phy/golden_vectors/streaming_harness/vector_010.cf32,cpp_stream,-1953.125,-1953.125,1.0,1.0,0.0,4,2104.67425,5124.396
/home/aquay/lora-lite-phy/golden_vectors/tx_sf5_bw125000_cr1_crc1_impl0_ldro0_pay20.cf32,cpp_stream,-3906.25,-2556.25,1.0,1.0,0.0,3,6329020.281333334,18973768.372
/home/aquay/lora-lite-phy/golden_vectors/tx_sf7_bw125000_cr1_crc1_impl0_ldro2_pay0.cf32,cpp_stream,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0
